Match ID,Map,Time,Killer X,Killer Y,Victim X,Victim Y
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,699,369376.9,444311.6,369429.8,444007.1
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,1195,415606.9,511895.2,405241.3,514807.1
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,1269,,,0.0,0.0
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,846,,,0.0,0.0
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,132,371592.9,424266.2,371533.1,423942.4
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,1207,375619.3,496306.8,400190.1,510176.8
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,399,186099.1,401474.3,187364.6,401945.8
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,197,742324.3,465144.7,742017.2,465906.2
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,207,494580.4,625148.1,494632.8,625988.4
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,1408,312742.4,517087.4,382030.9,517971.8
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,678,255699.5,511579.5,256062.0,510189.8
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,697,637526.0,526304.0,637633.5,524928.6
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,718,369274.3,269309.7,371049.2,268973.6
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,690,250227.5,513438.9,256140.9,509909.3
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,863,320238.7,350534.2,319476.4,351128.2
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,1397,396008.2,576111.1,396638.1,575569.8
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,334,384264.5,436034.5,384579.2,436117.8
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,884,266204.2,523013.2,266024.4,523082.9
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,125,477326.6,546215.3,477366.6,546192.7
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,355,369361.1,429122.7,370073.3,429581.5
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,498,465041.9,605390.7,464890.1,604462.9
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,675,245698.5,525990.0,250341.5,525932.3
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,1609,372570.6,549464.3,376471.9,568005.9
2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,MIRAMAR,93,192398.4,415350.9,192354.8,415174.6
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1765,,,663961.6,396430.5
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1641,663881.1,396860.9,663918.1,398477.6
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1182,,,0.0,0.0
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1890,,,649701.5,375413.3
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,853,561051.6,501869.8,560835.4,502260.9
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1666,664111.6,399299.5,662221.4,396691.6
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,178,,,0.0,0.0
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1736,643122.6,372629.1,649337.8,372530.8
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,890,565340.7,456639.8,584200.9,452581.9
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,378,719559.1,458891.9,726140.4,456704.8
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1666,662098.1,396922.2,662943.3,396670.6
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,465,714630.4,455577.1,721493.3,453114.5
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1272,,,0.0,0.0
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1666,659525.9,396887.6,663894.0,396856.6
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,466,366824.8,411487.8,0.0,0.0
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1680,643110.7,372447.3,648694.8,371951.6
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1122,587873.1,451449.6,577407.3,459423.7
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1030,583645.8,459347.4,588016.9,451241.2
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,236,723365.3,452464.3,723415.0,452733.6
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1666,663896.6,396947.1,665140.8,396459.6
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1098,557122.4,451378.8,567962.2,456769.4
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1817,646396.2,380237.3,646708.2,377178.5
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1916,655318.1,369699.8,653953.4,368687.9
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1734,649235.3,371086.2,643123.3,371724.3
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,999,589176.9,451014.8,589121.4,450808.1
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1182,,,0.0,0.0
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,264,610904.3,483329.6,615104.3,485412.5
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,255,612506.3,482504.3,612880.3,482309.4
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,264,613463.1,482248.1,613663.3,481939.2
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1052,567941.4,456864.6,582586.1,458347.8
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,453,364835.1,410368.8,367520.1,410031.4
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1183,,,0.0,0.0
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,389,362998.0,412450.7,360392.8,410912.8
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1872,647949.7,376035.9,648737.5,370807.3
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1373,586942.4,402072.6,589160.6,404839.1
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1150,,,0.0,0.0
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1732,644349.7,375931.2,649699.1,372604.3
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,880,598673.9,485397.8,598673.9,485397.8
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,811,565060.1,456740.3,587679.1,451896.3
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,804,588185.5,451139.9,588639.6,451544.9
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,848,565263.9,456730.0,587678.4,451774.4
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,1743,642847.9,372877.7,649196.1,371032.3
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,791,586494.7,454156.7,587635.8,451933.8
2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,ERANGEL,323,726395.5,447371.2,726224.1,454489.6
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,269,443068.2,636190.7,440367.8,637382.4
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,206,468587.3,640617.1,468584.1,641274.6
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,182,320689.1,633554.1,321279.8,633283.0
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1184,622893.4,389885.9,626798.6,388605.5
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1073,721309.1,438111.9,721307.1,438112.5
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,812,551847.4,364306.3,551484.7,364490.4
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,237,468429.3,643154.1,468373.2,640912.0
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1560,604729.7,321660.6,604072.2,318895.9
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1438,604189.7,362132.2,613451.1,365723.7
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1091,616156.4,366528.6,614851.9,368328.6
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,269,445532.2,634797.7,440217.0,635885.2
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,890,442585.6,355636.2,439322.3,338503.8
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,137,318883.2,638607.5,318476.8,637863.1
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,182,322130.2,633750.7,321539.4,633474.4
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1451,602242.0,358800.3,612797.8,366214.3
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1177,623123.6,391102.2,621787.8,387734.2
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1582,606903.3,318224.2,605966.6,319398.7
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,97,689266.4,459540.3,0.0,0.0
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1373,676663.8,326297.0,675807.8,321634.9
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,586,340527.6,552731.9,346006.2,559073.4
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,349,425638.2,327293.6,425750.7,326733.6
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1073,721309.1,438111.9,721309.1,438111.9
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,140,626039.1,377811.8,0.0,0.0
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,439,330528.3,544852.2,331799.8,541234.2
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1102,666576.1,309384.8,666549.9,309741.3
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,820,440522.2,339041.2,442635.4,341795.3
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,237,468347.3,642569.8,468531.7,641409.4
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1713,620680.8,348147.2,635912.4,343711.8
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1434,675772.6,323395.2,675907.4,323115.8
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1296,703895.0,320049.3,690665.8,323489.7
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1584,613410.4,348156.5,606896.7,318259.3
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,392,425919.4,325243.5,425704.8,323720.6
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,131,627627.1,377837.9,624338.6,377216.8
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1434,670482.8,308564.1,675708.8,323466.9
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,111,627900.6,377900.2,624417.9,374492.5
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,843,440086.5,357850.4,441549.0,342176.1
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1008,666288.3,309313.9,666574.9,309472.9
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,167,420748.0,324298.8,419051.9,324247.2
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,596,661020.7,343654.2,669530.8,344039.8
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1625,616471.8,350072.4,622591.9,359178.3
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1625,615108.9,348947.3,619460.6,353776.1
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,368,628195.3,383887.7,627972.7,383120.1
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,122,574574.9,380410.3,574353.3,379789.3
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1087,545004.9,243833.2,546074.1,242906.8
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1091,614978.3,367223.1,614279.7,368640.9
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1680,616582.4,348482.4,628338.8,320493.4
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1309,623848.8,388171.4,614983.3,367539.5
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,253,439322.6,636076.1,437724.2,623194.9
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,285,332008.6,625931.8,330441.6,625464.1
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,270,334677.6,625028.8,335029.7,624939.6
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,126,589382.1,288657.4,589505.6,288959.2
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,107,589267.7,289031.2,588334.2,290232.8
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,913,618507.4,377951.9,0.0,0.0
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1016,582205.0,335356.6,584608.9,334096.5
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1309,603750.9,358518.6,614795.5,368049.4
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1591,659365.2,357883.8,660056.1,354177.9
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,308,335464.7,625444.6,335464.7,625444.6
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,832,550233.2,361176.2,552091.4,361631.6
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1328,585484.4,288375.5,577649.8,286557.5
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,596,665183.4,336956.5,669160.3,343980.8
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,820,440478.6,339115.8,442236.2,342030.8
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1797,620840.9,345497.1,615558.6,340181.6
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1822,618676.8,345401.8,619919.5,348651.0
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,491,678111.5,512776.9,676537.6,512652.3
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,129,317934.0,639645.2,0.0,0.0
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,152,573954.2,380103.9,572519.3,378957.2
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1328,589332.9,288239.4,577644.6,283285.2
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,491,677045.5,513522.9,676883.9,510192.8
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,186,730174.6,436468.6,731666.4,436676.2
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,224,417833.9,328736.3,417845.7,330191.8
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,170,730128.9,437221.2,729839.5,437037.4
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1504,609247.4,365524.7,602885.2,321876.4
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1318,,,563815.8,226415.7
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,1680,618875.2,347029.2,625230.1,320004.9
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,347,628233.4,384075.3,627412.0,383834.0
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,256,435044.6,624707.6,437229.2,623062.1
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,158,729109.6,436862.3,729107.0,437036.6
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,586,489925.2,443736.6,490677.7,441146.9
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,359,599786.3,467991.8,600137.4,468503.5
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,146,622736.9,376859.6,0.0,0.0
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,351,599745.8,468358.9,599916.2,468228.9
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,415,623969.0,384082.9,624080.4,384016.1
2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,ERANGEL,108,684709.8,462533.2,685246.4,462412.2
